names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic,business_id
Toast,0.136527716,0.457863482,0.178505712,0.015230053,0.142926957,0.060745841,0.019702715,0.49066145,0.230254629,0.098351952,0.007437396,0.146529941,good_topic2,"bad_topic2,bad_topic3,bad_topic6",CK7RDLvSl1wK7SOQwxVIZQ
Toasted,0.259982928,0.138944517,0.07281745,0.359022425,0.107848475,0.051108595,0.009595652,0.553953566,0.216431874,0.110935568,0.004803175,0.097585322,good_topic4,"bad_topic2,bad_topic3,bad_topic4",QSDbe23wibJ_8izWZaTh4A
Toastie's Sub Shop,0.395341322,0.047720708,0.37615479,0.005183909,0.087942363,0.07619913,0,0.549678862,0.330929438,0.102282559,0,0.008417913,good_topic1,"bad_topic2,bad_topic3,bad_topic4",qsQR9y5F0n28UWdPdGV5JQ
Toasties Sub Shop,0.31786885,0.103177038,0.32042616,0.013329824,0.131045875,0.104275251,0.041004358,0.594171176,0.185537019,0.092736751,0.019001562,0.062167745,good_topic3,"bad_topic2,bad_topic3",bFh4EO-u9U8uhMyxATvEjQ
Tobias Burgers & Brews,0.072001507,0.020843474,0.123422722,0.193730024,0.521929478,0.057032511,0.022295535,0.540472468,0.043586517,0.167558953,0,0.218196481,good_topic5,"bad_topic2,bad_topic4,bad_topic6",2uuODPH4wwJbd6ujaCMZhA
Toco Grill,0.267479802,0.029664789,0.234980629,0.040907843,0.133925972,0.283764583,0.06812735,0.491340076,0.208149103,0.089999384,0.006385926,0.12740746,good_topic6,"bad_topic2,bad_topic3,bad_topic6",BcjzCkGDdcT2bU-gXSRKAw
Todd English Tavern,0.11231306,0.057628723,0.042664303,0.143344628,0.438504776,0.195234336,0.017016821,0.508918064,0.218189586,0.113234793,0.004473925,0.131850743,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",9B3ILeDKL6ts-wk6FRvLYw
Togo's Sandwiches,0.221269493,0.077824711,0.507497874,0.029104785,0.127064752,0.027294671,0.006564685,0.53899276,0.254036531,0.148631042,0.004092268,0.042140076,good_topic3,"bad_topic2,bad_topic3,bad_topic4",aS9HNOUc_XI0-sv57nGBKw
Tokyo Sando,0.670068881,0.062000926,0.140137915,0,0.105069541,0.012474392,0.026931269,0.570348039,0.189781472,0.075184366,0,0.133291062,good_topic1,"bad_topic2,bad_topic3,bad_topic6",bO2ADMWH8gNUbNxcLNdPNA
Tom + Chee - Columbus,0.477634748,0.037064627,0.207038904,0,0.196918488,0.072723406,0.140901864,0.33885549,0.11285644,0.13105239,0.118874483,0.154089287,good_topic1,"bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6",klvZThUtIvLO1dHrf20X-g
Tom + Chee - Hilliard,0.677441996,0,0.069461143,0.02617324,0.218195936,0,0.014599265,0.444067195,0.314603052,0.146809144,0.002828411,0.071327332,good_topic1,"bad_topic2,bad_topic3,bad_topic4",_pcS1hXCaORhmFrKLdiiLA
Tom + Chee - Orlando,0.439023632,0.072841808,0.110708422,0.026227147,0.293827404,0.047169777,0.014843992,0.490692255,0.267044488,0.122960548,0.013412045,0.085053029,good_topic1,"bad_topic2,bad_topic3,bad_topic4",zRjPwqV8ZcNL5j3CZ4vixw
Tom + Chee - Pickerington,0.529028159,0.159638488,0.207412365,0.038058987,0.041751301,0.016195031,0.022607639,0.477146458,0.307714149,0.095564511,0.013577291,0.076596391,good_topic1,"bad_topic2,bad_topic3",XUAOJqvGHYEnpTJybDHNgg
Tom + Chee Westside,0.486241901,0.180909159,0.066068248,0.005744886,0.11068385,0.138426427,0.006711319,0.498111203,0.266265244,0.131081929,0.020679928,0.072344784,good_topic1,"bad_topic2,bad_topic3,bad_topic4",Q3WXHT92UOEC56saGdWH6g
Tom English Bar,0,0,0,0,0,0.978383124,0.006993471,0.620533372,0.231525589,0.100418939,0,0.028776574,good_topic6,"bad_topic2,bad_topic3,bad_topic4",sBmqZaRVgj5HBeeCILu6yQ
Tom's Sandwich Shop,0.38682773,0.066819716,0.277875621,0,0.25028216,0.009757395,0,0.315636218,0.394230813,0,0,0.280601114,good_topic1,"bad_topic2,bad_topic3,bad_topic6",GxkYRLpsVjwE59_vToyrgA
Tomas Burger,0.262132555,0,0,0.550163448,0.044644535,0.138934508,0,0.402786165,0.321164221,0.267219454,0,0,good_topic4,"bad_topic2,bad_topic3,bad_topic4",tPE6uMwTU4vAchZiGMjVWw
Tommy's Cafe,0.056145166,0.652076936,0.125381906,0.03585251,0.062058977,0.055649644,0.059635115,0.5196383,0.24321595,0.075218758,0,0.09614978,good_topic2,"bad_topic2,bad_topic3",tdw3YB_dlFPlA42PGMfwSQ
Tommy's Jerky Outlet,0.050274462,0.097360998,0.429182108,0,0.407459855,0,0.045945313,0.409114599,0.23537612,0.132956833,0,0.161876127,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",aeSAUnb5mAXnd9KvN5qTgg
Tony C's Sports Bar & Grill,0.058841129,0.028431424,0.03133256,0.036608632,0.500733782,0.332416497,0.019866211,0.515289799,0.241989094,0.10188434,0.006378458,0.107190186,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",kVn-sFg1CIFaHuRdES00NA
Tony's Bistro,0.265632623,0.226216066,0.308266985,0.007759719,0.172122446,0.012822483,0.009519258,0.449404217,0.265640394,0.116970576,0.007923673,0.146103727,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",sKCC_a24bZFJcGhZqe-L8Q
Tony's Clam Shop,0.1175209,0.046362715,0.132139177,0.102589358,0.517124174,0.074927841,0.023007213,0.488444678,0.236798056,0.112381439,0.034374599,0.097542703,good_topic5,"bad_topic2,bad_topic3,bad_topic4",xkLwAfgIYXYHzJF8C_fhCA
Tony's Coneys,0.034627238,0.102298653,0.214095624,0.487798248,0.102062826,0.048978253,0.064393401,0.418546317,0.274443651,0.116030888,0.018822359,0.099937222,good_topic4,"bad_topic2,bad_topic3,bad_topic4",3SZEfM34v84qKRIb_4-2uw
Tony's Deli,0.262117141,0.07307111,0.224465261,0,0.161391343,0.271086322,0.011002938,0.502059594,0.184557026,0.219107397,0,0.078442367,good_topic6,"bad_topic2,bad_topic3,bad_topic4",qVvxIbFwbiO55PP_z7VxeA
Tonys Coneys,0,0.098704839,0.148638785,0.464607019,0.108112848,0.16707496,0.053917825,0.427212137,0.322819665,0.098606554,0.006299856,0.084896439,good_topic4,"bad_topic2,bad_topic3",ourNvivWfdNcqdyaH6XiHA
Tonys Deli,0.025743199,0.111956855,0.480651508,0.189829593,0.183223332,0,0,0.416248441,0.316411763,0.0999448,0,0.160494596,good_topic3,"bad_topic2,bad_topic3,bad_topic6",nZ9ZnWEgXY0gynZus5Tvnw
TooJay's,0.29719785,0.161812406,0.147866767,0.024066971,0.336778898,0.022804349,0.023366304,0.5207609,0.232809108,0.107878591,0.005306801,0.102188712,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",1OweB1FS_Q21b7IyqewGGQ
Tooba's Cafe,0.284757579,0.442591087,0.111528141,0.005055471,0.11822036,0.027832349,0.095617155,0.510827802,0.147450812,0.073892452,0,0.163308384,good_topic2,"bad_topic2,bad_topic3,bad_topic6",15admlEVS20y1GLZjNz9YA
Toody's,0.309230914,0.048694169,0.632349491,0,0,0,0.016157744,0.631580427,0.095132606,0.085570486,0.048051737,0.115742359,good_topic3,"bad_topic2,bad_topic6",u-Fffnse8Hdn6pjdLdw7Dw
Toojay's,0.224947395,0.157160661,0.255683278,0.079260876,0.244604961,0.030621057,0.049240398,0.493817793,0.228193267,0.132265354,0.0076568,0.080702743,good_topic3,"bad_topic2,bad_topic3,bad_topic4",op-wRwIosFd4Aet-C8Im3Q
Tootie Pie,0.393372938,0.152330944,0.429113194,0,0.00234277,0.015527431,0.030492944,0.509846863,0.227646978,0.064734302,0.048361444,0.112547311,good_topic3,"bad_topic2,bad_topic3,bad_topic6",fwSp8ycFOdEx25_CniKr3g
Top Notch,0.034041142,0.022816338,0.230748862,0.558699689,0.095717805,0.046340654,0.028321845,0.595966483,0.188511531,0.079812633,0.008579587,0.090649657,good_topic4,"bad_topic2,bad_topic3",Cssyygapm69vafj0IpaxEA
ToppSalad,0.23656345,0.359477135,0.243636123,0.010832949,0.108679868,0.032009623,0.014898418,0.533569162,0.217273714,0.109927705,0.022126249,0.093602141,good_topic2,"bad_topic2,bad_topic3,bad_topic4",JyHK26BF8Qjf1DawfNDJzA
Tortas El Rey,0.446445801,0.112934101,0.207945835,0.008973131,0.17612433,0.036811011,0.002889664,0.363303232,0.351252264,0.119369887,0.00056544,0.152432299,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",4HiYQ84s7Mqy7iY8vp9_xA
Tortas Factory del DF,0.434145393,0.136354547,0.086562216,0,0.314506441,0.017985934,0,0.4706797,0.240082497,0.227468463,0,0.055413544,good_topic1,"bad_topic2,bad_topic3,bad_topic4",doWWHrB96LkG4L66NK7IEg
Toscano & Sons Italian Market,0.430149825,0.064711886,0.327083306,0.003579338,0.061169167,0.105702014,0.174184605,0.282172322,0.189496309,0.200988427,0,0.149819076,good_topic1,"bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic6",1kHV-hdQXDLeyRyrxn4p7g
Tossed,0.366486467,0.277584419,0.224055794,0,0.122642299,0,0.025140019,0.575231207,0.225992572,0.108148229,0.006888012,0.049638146,good_topic1,"bad_topic2,bad_topic3,bad_topic4",RRCrJ7NKG6HZ3DliUkpyig
Tostado Sandwich Bar,0.267998634,0.256195303,0.271607822,0,0.158496389,0.032878328,0.051415886,0.581338983,0.12744902,0.072345419,0.037228002,0.121311049,good_topic3,"bad_topic2,bad_topic3,bad_topic6",GhGwJ0iSvfeOT8Tey---sw
Tostones Latin Cafe,0.461324289,0,0.1274889,0.031263106,0.316170227,0.053944474,0.026635423,0.601126492,0.229860567,0.062461354,0,0.077393338,good_topic1,"bad_topic2,bad_topic3",yaIKYA_QPH0SwKYTglkYsw
Touchdown Wings,0.054881047,0.028600177,0.346482903,0.341085568,0.226242369,0,0.088361062,0.247334741,0.392804317,0.179893911,0.081679262,0,good_topic3,"bad_topic2,bad_topic3,bad_topic4",_sGm-5dEm1TPe9VKFSulzg
Touchdown wings,0.118063122,0.164096765,0.221361034,0.269695774,0.142855197,0.07379891,0.011524358,0.372092435,0.255031237,0.243058178,0,0.113655435,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",EloJfjzO3AniWGkGkdqttg
Toulouse Cafe and Bar,0.089899856,0.117314004,0.0450783,0.018297118,0.51457104,0.204439904,0.030193714,0.486941126,0.240868733,0.122363079,0.01264785,0.101256878,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",0zGkKhD-neVI2lKAYI2gpw
Tous Les Jours,0.268289445,0.386576977,0.298852527,0.017049891,0.018929104,0,0,0.468851546,0.217875014,0.112919897,0.047739392,0.148345474,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",AW850xyNUeevLD3HrpuViA
Town Market Andover,0.140116283,0.264094941,0.202857942,0.007768356,0.143504802,0.232629938,0.034554709,0.57072391,0.219851251,0.068667054,0.005577221,0.092762414,good_topic2,"bad_topic2,bad_topic3",z-9_f3J8cP7_NOktLrW2WQ
Township and Range,0.176963438,0.010258648,0.091714865,0.103153142,0.303781937,0.308110753,0.025798695,0.39583491,0.322642016,0.094142095,0.0050664,0.150044733,good_topic6,"bad_topic2,bad_topic3,bad_topic6",Evkn2Rlxmu25wlHnl5KC7A
Tractor,0.351811256,0.431054866,0.097326215,0.002051965,0.049293457,0.058016632,0.016247919,0.528614704,0.24165266,0.103812895,0.000935459,0.101028573,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",C8K5GvhWNYY4zBijgekT3g
Tractor Foods,0.382839316,0.377920089,0.146033808,0,0.034546492,0.048891485,0.026256423,0.506473196,0.243576714,0.131359264,0,0.083869728,good_topic1,"bad_topic2,bad_topic3,bad_topic4",F2fDbqmEnD36w7eDKIIIoQ
Trattoria Andiamo,0.345991501,0.310642949,0.233717155,0,0.049034261,0.051887391,0.037144457,0.563670582,0.221023459,0.08291406,0,0.088292051,good_topic1,"bad_topic2,bad_topic3",ghg35KWOhKzdmsTUZtH-hQ
Travonna Coffee House,0,0.340446223,0.414260728,0,0.018839292,0.219941442,0.021944991,0.45721851,0.346381495,0.070180994,0.006409294,0.092573236,good_topic3,"bad_topic2,bad_topic3",0mVpesSh127jtEnsjM-eIQ
Tree Story Bakery & Cafe,0.205235451,0.780343413,0,0,0,0,0,0.575589001,0.27257362,0.060868569,0,0.087737806,good_topic2,"bad_topic2,bad_topic3",Ky1y3cO-vzKJJ5U7B_F1YQ
Treehouse Truck,0.326785086,0.015955321,0.178913567,0.313812899,0.137561091,0.019880752,0.022872363,0.655916942,0.179059775,0.068277698,0.007718976,0.056924284,good_topic1,"bad_topic2,bad_topic3",wmV8YffVA6W24Vojkwjshw
Trees Organic Coffee,0.239457203,0.374629971,0.246690385,0,0.067044932,0.062925842,0.03276028,0.450591283,0.284387199,0.115212753,0.018753252,0.090574972,good_topic2,"bad_topic2,bad_topic3,bad_topic4",bkOBLwrAKeJdTcjqhFTjcQ
Trees Restaurant and Catering,0.257775515,0,0.291825116,0,0.295313865,0.151782691,0,0.457871303,0.211385582,0.176801147,0,0.14828179,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",DLYRf-PPuO7SNvuydmAPBQ
Tremont Street Cafe,0.272488649,0.531512484,0.084219843,0,0.070076505,0.03174823,0.034723602,0.470669717,0.357885746,0.089439907,0,0.043383395,good_topic2,"bad_topic2,bad_topic3",SI2gkn2r769uHD-TWLV3gA
Trevi Coffee and Tea,0.011235053,0.154235408,0.672155778,0,0,0.157125627,0.041223032,0.538030813,0.256863112,0.032349567,0,0.128636209,good_topic3,"bad_topic2,bad_topic3,bad_topic6",SBiO0U9v03cLM1zkZl-4GQ
Tri-City Wings & Grill,0.173663495,0.027663272,0.150958947,0.409746372,0.18795271,0.038926382,0.03895806,0.504259045,0.161372655,0.142889436,0.017772246,0.125287234,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",60XT7z717ItmJ9R_fpDbug
Trina's Starlite Lounge,0.089663235,0.102213849,0.143311545,0.117120723,0.165800605,0.373953291,0.028519,0.491580349,0.279373913,0.106108734,0.006193782,0.083430213,good_topic6,"bad_topic2,bad_topic3,bad_topic4",lAUA9Dr_eFliVB5JGUy3qA
Trinket,0.171714777,0.539313559,0.10384354,0.009379437,0.095558637,0.070179253,0.045518972,0.460794793,0.322963069,0.042034675,0.005458823,0.114948508,good_topic2,"bad_topic2,bad_topic3,bad_topic6",nYbw9-Dq_t1IM1UHzYp2FQ
Trio,0.053716592,0,0.139425603,0.055439408,0.317104448,0.425554259,0.02452228,0.516046686,0.243098318,0.117239376,0.002816808,0.091495875,good_topic6,"bad_topic2,bad_topic3,bad_topic4",p0iM38edvEI13TPLFpTF3w
Trio Cafe Boston,0.159423098,0.333115101,0.323442757,0,0.182460994,0,0.094451591,0.57339555,0.261454016,0.066172041,0,0,good_topic2,"bad_topic2,bad_topic3",Sxk72VGLIaCesotqz2tQEw
Triple Coconut Tree Vietnamese Restaurant,0.533687419,0.029651211,0.231201745,0,0.106412009,0.091317947,0.028309653,0.484208262,0.220962785,0.106492691,0.009795624,0.141865955,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",KVMIXETAYf60J9EMTpxTcw
Triple O's,0.015224609,0.088830219,0.128858268,0.503729059,0.230678073,0.020830641,0.017419053,0.529614453,0.210028749,0.117070915,0.010131913,0.108744049,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",0Ay3U_FyZ2ZpyyVdYEphRw
Triumph Coffee,0.017055705,0.422594056,0.306504895,0,0.043266691,0.199669825,0.015925189,0.518853634,0.316879696,0.080712928,0.002114572,0.056356807,good_topic2,"bad_topic2,bad_topic3",cFadNtYO5AYWl70tnwsn1w
Troll's,0.112571076,0.047995172,0.119415203,0.076938112,0.556285851,0.072766017,0.022839124,0.512956489,0.259116016,0.100817946,0.008185218,0.089676229,good_topic5,"bad_topic2,bad_topic3,bad_topic4",tdjxx3wKit0_9Cbf2TjumA
Troller Ale House,0.11270405,0,0.02219577,0.027881321,0.25118959,0.571421027,0.033293832,0.505891781,0.243119121,0.107035613,0.01007577,0.093794642,good_topic6,"bad_topic2,bad_topic3,bad_topic4",i24c2xlLOyAl0tXGvcNKXg
Tropical Smoothie Cafe,0.093621438,0.514042645,0.18441693,0.01438011,0.166815219,0.015837131,0.073035016,0.528276639,0.210221168,0.0909927,0.005541486,0.084619801,good_topic2,"bad_topic2,bad_topic3",4IgV6mkHqPvXPV9B7x3JBw
Tropicana,0.230575939,0,0.040834005,0,0.442937464,0.274793126,0.083983503,0.395508677,0,0.501825333,0,0,good_topic5,"bad_topic2,bad_topic4",hKiOFBFSWJwjAaFX1qu-mg
Tropicana Cuban Restaurant,0.498862652,0.067134435,0.092694946,0.034702302,0.229861383,0.065600964,0.028855282,0.500341156,0.235283712,0.109786566,0.012257752,0.106808794,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",qUCk1-VQqo6o7F1jhqAbDA
Troy's Cuban Deli,0.292013248,0.083166326,0.139676632,0.023794984,0.421663009,0.02901659,0.012395731,0.558015104,0.166036481,0.120132911,0.004661896,0.132416882,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Y3HEuElHRcFrOCcp6-pZbg
Truck Stop Restaurant,0.017305812,0.329214351,0.0632504,0.078483038,0.18077188,0.322676736,0.018429685,0.576272154,0.219679674,0.062211444,0.02395425,0.094932116,good_topic2,"bad_topic2,bad_topic3",Pe46IoOUnSMY0sOJq_AlQw
True Brew,0.01540438,0.46108311,0.293454284,0,0.019598661,0.200834964,0.006213656,0.621622294,0.237506983,0.089427902,0.002398711,0.035296477,good_topic2,"bad_topic2,bad_topic3",2bCx2gmy4CNl7a9xO3EFQg
True Grounds Bakery & Coffee House,0.038677361,0.393855527,0.412232008,0.002330977,0.007472843,0.135468479,0.014762886,0.501359035,0.289166157,0.105608106,0.009002942,0.074338328,good_topic3,"bad_topic2,bad_topic3,bad_topic4",6zTRjqPzcvg6bC8QQu34hQ
True North Coffee,0.03769481,0.574386239,0.321840906,0.001220498,0.010329615,0.043055788,0,0.455015419,0.308084521,0.15048706,0,0.079740743,good_topic2,"bad_topic2,bad_topic3,bad_topic4",oBuchCGQDpHZk-Yj2mYAkA
True North Kitchen + Bar,0.150595839,0.120908423,0.06686913,0.032941284,0.433525664,0.185070137,0.024268156,0.470368972,0.265737572,0.126304548,0.000948303,0.106435256,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",twWdHyhr-5iyDHhAX2tKEA
Tualatin Station,0.069979143,0.070427972,0.00879721,0.085957056,0.143447217,0.609485802,0,0.506280378,0.264682174,0.026636196,0.024433112,0.175943032,good_topic6,"bad_topic2,bad_topic3,bad_topic6",uW3_WCfsswHeNmgvjzNMZQ
Tucci's Southside Subs,0.280591805,0.047200947,0.526918656,0.018892268,0.096579746,0.019201477,0.041684524,0.537862056,0.209136857,0.091062848,0.051349838,0.061665614,good_topic3,"bad_topic2,bad_topic3",uKPst2lrM8EmrPvVH2GLgw
Tumble 22,0.342602143,0.018708192,0.129156087,0.235239937,0.186645341,0.080097356,0.018097185,0.472446002,0.331254229,0.144765023,0,0.02545269,good_topic1,"bad_topic2,bad_topic3,bad_topic4",shFV63u-qAkHNfz3ZG4sIw
Tumble22,0.408540985,0.034048189,0.093773113,0.239464658,0.137761992,0.076682011,0.018187415,0.531819589,0.229360255,0.125059272,0.002330411,0.087066,good_topic1,"bad_topic2,bad_topic3,bad_topic4",1hJEqPHe65oJmO6scIKvKA
Tung Hing Bakery,0.628104673,0.030688569,0.313170953,0,0.018663697,0.000614225,0.048370343,0.523773927,0.214710797,0.105074776,0.020516846,0.082450176,good_topic1,"bad_topic2,bad_topic3,bad_topic4",9gJYDLaIA-P1d_WvxaLqgA
Turn! Turn! Turn!,0.009870198,0.023515413,0.283239764,0.00765773,0.050395753,0.611477821,0,0.52759181,0.242938705,0.105520088,0,0.11322815,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",KYmWUdbsTRF6GGniTNzk0A
Turner's Seafood - Salem,0.096759854,0.030908842,0.041450866,0.014657768,0.694303314,0.11082843,0.017449332,0.506522294,0.239983421,0.151525481,0.006417376,0.07169546,good_topic5,"bad_topic2,bad_topic3,bad_topic4",K5ESVCjtXfESvoQSCQhiRw
Tutto Italiano,0.392944121,0.063580363,0.396128757,0.004400861,0.078244431,0.054605853,0.02196341,0.499969761,0.230609939,0.065022224,0,0.17706493,good_topic3,"bad_topic2,bad_topic3,bad_topic6",che285DuI-eo98PriDIerg
Tuula's European Cafe,0.154474425,0.456790755,0.254908265,0.000412137,0.068107049,0.056067858,0.114033416,0.316927195,0.283176549,0.148526009,0.019268401,0.114171561,good_topic2,"bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic6",hCEiFWK8Gq08SQ8mHwRGzg
Tweeters Chicken,0.090828205,0,0.070829913,0.348591045,0.374676203,0.103460173,0.026757298,0.513539845,0.16667957,0.167744256,0.010806491,0.10720994,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",fBFPP7Ugy1PEqo9ErPpwfg
Twin Peaks,0.016100587,0.035556686,0.077343821,0.06993189,0.596625371,0.19107454,0.034234975,0.50715689,0.254235,0.076873597,0.005383236,0.11454553,good_topic5,"bad_topic2,bad_topic3,bad_topic6",y6Pqrbk8jn1dPvK1ufIJDA
Twins Cafe Hookah Lounge,0,0.030148173,0.059567618,0.038367197,0.37268641,0.490151359,0.074660479,0.52039279,0.281506855,0.06312269,0.037122376,0.017282223,good_topic6,"bad_topic2,bad_topic3",fiBlV9jiqt1IuLfRnpEMKw
Twisted Burger,0,0,0.153630797,0.548153527,0.281321079,0,0.027820223,0.481918804,0.198391768,0.132985478,0.008239854,0.143468929,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",moD9RVJD-tQz30nCm5Kdtg
Twisted Root Burger,0.036917244,0.011872002,0.062474716,0.501994717,0.228744677,0.148114407,0.014674576,0.566891164,0.194483589,0.089730724,0,0.126135244,good_topic4,"bad_topic2,bad_topic3,bad_topic6",-1mmKpu7b_NlBit2pOOPnQ
Twisted Root Burger Co,0.030939485,0.135444631,0.383482039,0.216650536,0.092639575,0.131751602,0.029679965,0.506178717,0.213376214,0.065777108,0,0.1792122,good_topic3,"bad_topic2,bad_topic3,bad_topic6",3PXt98hyg5nddGmjVYGhwg
Twisted Root Burger Co - Austin North,0.022294109,0.020469631,0.089906696,0.488962167,0.145517946,0.220367279,0.038868343,0.525609241,0.189624268,0.114797027,0.008430901,0.114815155,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",UOfWHlefiZNZrAHg-t6Lxg
Twisted Taphouse and Kitchen,0.260890269,0,0.028580239,0.174137776,0.225744789,0.302663298,0.026554638,0.50208998,0.228882395,0.097980628,0.019212033,0.121334431,good_topic6,"bad_topic2,bad_topic3,bad_topic6",0hr7cSQqVxaA-BqzQQ-rMg
Two Parrots Bar & Grill,0.023199273,0.24328246,0.081134971,0.134709926,0.267793826,0.238306283,0.027320274,0.4382377,0.256452328,0.118642852,0.008013085,0.14327517,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",rQLp-1tgR1uhPbhJ3mqChw
Two Spoons,0.296399749,0.262713496,0.309046669,0.012597978,0.035251521,0.074411804,0.002802357,0.511581773,0.272547284,0.148013777,0,0.059476703,good_topic3,"bad_topic2,bad_topic3,bad_topic4",Gp-E1sTbOtvBJqwYn4QGkw
Twyrl Pasta Bistro,0.300694378,0.111575987,0.064184521,0.001525228,0.337653189,0.174810545,0.054124707,0.539347691,0.196092796,0.126315768,0.011155392,0.068589082,good_topic5,"bad_topic2,bad_topic3,bad_topic4",DlsflAqTQfcSDW_J2BNexg
U Food Grill,0.134450549,0.44753536,0.18699313,0.177811902,0,0.044116367,0.021960982,0.529231618,0.200375899,0.123651714,0.018284937,0.100312161,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",24k-L2B_NV5_gVSCXqkDYQ
UBurger,0.043655733,0.043132403,0.172025532,0.612435576,0.082115137,0.033787336,0.023169534,0.573718025,0.184382092,0.087226828,0.000330402,0.123926951,good_topic4,"bad_topic2,bad_topic3,bad_topic6",XzCgcc42Rrg8QIAyJ1YInQ
UFood Grill,0.231305672,0.1287766,0.198242281,0.206742564,0.210859619,0.012874942,0.042042041,0.508250408,0.209148421,0.101160872,0.01383874,0.114948977,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",qPgpx2__GuIrJYMMj-o9xg
US Cafe,0.034776355,0.061421014,0.119190554,0.45383045,0.174907206,0.145296119,0.035278322,0.523135976,0.205156146,0.095427932,0.005607907,0.128222294,good_topic4,"bad_topic2,bad_topic3,bad_topic6",U8kSQ-3azN6i1x_Ot4vQyQ
UTea Pho,0.4856291,0.125284074,0.076716884,0.005006671,0.238766484,0.059237093,0.075598009,0.624786794,0.066842362,0.116228603,0,0.107130341,good_topic1,"bad_topic2,bad_topic4,bad_topic6",CXnwchIvuOkMVgROiwoz5w
Uburger,0.046174566,0.03219603,0.160617426,0.672762625,0.038502967,0.037928534,0.01762292,0.571487077,0.162385831,0.113986964,0.002838996,0.124337609,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",PPQgcw0WKdZ6nznkPLgX5Q
Ugi's Subs,0.213279317,0,0.579846054,0.097197672,0.102001533,0,0,0.507793471,0.292782277,0.044561123,0.065559752,0.083908688,good_topic3,"bad_topic2,bad_topic3",oUuZ7qwvVcVdXrxQ0pcEJg
Uncle Brunos Deli,0.269226965,0.202716777,0.265278593,0.007484814,0.153087962,0.088827375,0.190363735,0.626382589,0.060772751,0.114577733,0,0,good_topic1,"bad_topic1,bad_topic2,bad_topic4",B0UvyqjfYDP14ZAV_-wxAA
Uncle Charlie's Finer Diner,0.031407446,0.470257277,0.209060142,0.03669378,0.21521796,0.025537682,0.006626518,0.535552076,0.249176911,0.092726463,0,0.106943135,good_topic2,"bad_topic2,bad_topic3,bad_topic6",A2vUEzwiHmf2vm8jy83Q6A
